ID_cliente,Nombre,Edad,Género,Región,Nivel_educacional,Satisfacción_servicio (1-5),Tiempo_respuesta (minutos),Recomendaría_empresa,Compras_último_mes
4256,Mateo,60.0,Femenino,Los Ríos,Media,3,32.29,Sí,5
4257,Carina,30.0,Femenino,Tarapacá,Básica,4,25.16,No,9
4258,Gaspar,,Femenino,Aysén,Técnica,1,18.33,Sí,9
4259,Cloe,50.0,No binario,Metropolitana,Universitaria,2,,Sí,6
4260,Fortunata,,Masculino,Ñuble,Básica,3,41.41,Sí,5
4261,Leandro,,Masculino,Antofagasta,Media,2,35.89,Sí,3
4262,Jaime,28.0,Femenino,Coquimbo,Técnica,4,37.58,No,7
4263,Marcial,34.0,Femenino,O’Higgins,Postgrado,5,37.24,No,11
4264,Nydia,21.0,Masculino,Los Ríos,Básica,5,42.16,Sí,5
4265,Íngrid,64.0,Femenino,Los Ríos,Técnica,3,38.62,Sí,5
4266,Elpidio,42.0,No binario,O’Higgins,Media,4,,Sí,11
4267,Perlita,47.0,No binario,Valparaíso,Media,1,25.93,Sí,7
4268,Priscila,26.0,Masculino,Coquimbo,,1,38.76,Sí,7
4269,Delfina,38.0,Femenino,Los Ríos,Básica,5,5.81,Sí,2
4270,Anastasia,,,Tarapacá,Básica,4,42.67,No,4
4271,Febe,36.0,Femenino,Maule,Universitaria,4,36.9,,9
4272,Almudena,36.0,Femenino,Arica y Parinacota,Postgrado,3,46.39,,2
4273,Salomón,29.0,,Biobío,Técnica,1,18.8,Sí,5
4274,Hernán,54.0,Femenino,Tarapacá,Media,3,41.62,No,7
4275,Godofredo,59.0,Masculino,Los Ríos,Media,2,36.64,Sí,4
4276,Bruno,34.0,Femenino,Arica y Parinacota,Postgrado,4,23.93,Sí,2
4277,Nicolás,54.0,Femenino,Araucanía,Básica,1,28.64,Sí,7
4278,Ricarda,65.0,Masculino,Atacama,Básica,3,27.94,Sí,1
4279,Jerónimo,56.0,No binario,Atacama,Media,5,26.35,Sí,5
4280,Fabiana,45.0,Femenino,Coquimbo,Postgrado,2,16.51,No,5
4281,Macaria,58.0,,Coquimbo,Media,3,41.74,No,4
4282,Morena,52.0,,O’Higgins,Básica,5,20.54,Sí,5
4283,Lidia,64.0,Femenino,Biobío,Técnica,1,19.5,No,6
4284,Loreto,65.0,Masculino,Aysén,Básica,1,41.99,Sí,8
4285,Cesar,,Masculino,Biobío,Técnica,2,15.97,No,4
4286,Amancio,31.0,Femenino,Antofagasta,Universitaria,5,26.97,Sí,6
4287,Luís,52.0,,Valparaíso,Postgrado,4,20.06,,5
4288,Jeremías,61.0,Femenino,Araucanía,Universitaria,1,46.37,Sí,3
4289,Heriberto,58.0,Masculino,Los Ríos,Básica,4,41.44,Sí,4
4290,Feliciana,24.0,Masculino,Araucanía,Postgrado,4,21.78,Sí,6
4291,Eloísa,58.0,Masculino,Antofagasta,Básica,3,20.03,Sí,9
4292,Benigna,30.0,No binario,Los Ríos,Postgrado,3,37.67,Sí,8
4293,Amancio,,Femenino,Tarapacá,Postgrado,1,34.33,Sí,4
4294,Feliciana,54.0,Femenino,O’Higgins,Básica,4,26.46,No,0
4295,Silvia,30.0,Masculino,Arica y Parinacota,Básica,3,25.53,,4
4296,Consuelo,53.0,Masculino,Maule,Postgrado,5,,Sí,7
4297,Sergio,48.0,No binario,Biobío,Postgrado,5,39.02,Sí,2
4298,Julia,19.0,Masculino,Metropolitana,Básica,5,45.71,Sí,4
4299,Roxana,33.0,Masculino,Araucanía,Básica,5,48.23,Sí,4
4300,Eli,26.0,Femenino,Ñuble,Media,4,,No,1
4301,Fito,,Masculino,Los Ríos,Media,5,30.58,Sí,3
4302,Pío,55.0,Femenino,Aysén,,4,43.44,No,3
4303,Eufemia,,Femenino,Araucanía,Universitaria,1,21.29,No,1
4304,Carlito,39.0,Masculino,Biobío,Postgrado,1,23.18,Sí,2
4305,Emelina,50.0,Masculino,Atacama,Técnica,5,37.97,Sí,12
4306,Cipriano,53.0,Masculino,Antofagasta,Universitaria,5,25.31,Sí,7
4307,Zoraida,,Femenino,Valparaíso,Postgrado,5,15.25,No,6
4308,Roberto,40.0,Femenino,Maule,Técnica,1,21.73,Sí,6
4309,Sabina,,Masculino,Aysén,Media,3,39.9,Sí,4
4310,Malena,62.0,Masculino,Maule,Técnica,1,32.49,Sí,7
4311,Amalia,51.0,Femenino,Atacama,Básica,5,14.38,No,4
4312,Nicolasa,26.0,Femenino,Ñuble,Básica,3,23.91,Sí,8
4313,Espiridión,41.0,Masculino,Coquimbo,Postgrado,3,48.23,Sí,5
4314,Cecilio,25.0,,Biobío,Universitaria,2,29.31,Sí,7
4315,Elba,24.0,Masculino,Los Ríos,Media,4,27.57,No,4
4316,Omar,53.0,,Maule,Postgrado,5,30.08,Sí,6
4317,Amor,35.0,No binario,Magallanes,Media,4,32.05,No,4
4318,Lupita,,Masculino,Tarapacá,Básica,2,26.09,No,5
4319,Leocadio,45.0,Femenino,Tarapacá,Universitaria,4,43.41,Sí,1
4320,Sebastian,23.0,Masculino,Coquimbo,Universitaria,5,25.29,Sí,4
4321,Jenaro,61.0,Masculino,Arica y Parinacota,Básica,2,39.94,Sí,8
4322,Eufemia,61.0,Masculino,O’Higgins,Técnica,4,48.22,No,1
4323,Seve,38.0,Femenino,Coquimbo,Universitaria,1,33.78,No,4
4324,Fanny,45.0,Femenino,Araucanía,Técnica,3,19.52,Sí,7
4325,Azeneth,57.0,Femenino,Ñuble,Media,2,31.88,Sí,8
4326,Irma,18.0,Masculino,Tarapacá,Universitaria,1,24.36,,7
4327,Custodio,53.0,Masculino,Araucanía,Básica,5,38.98,Sí,8
4328,Valentina,38.0,,Maule,Técnica,3,,No,6
4329,Guillermo,60.0,Femenino,Tarapacá,Media,2,,Sí,3
4330,Felicia,52.0,Masculino,Metropolitana,Media,3,19.92,No,2
4331,Iris,30.0,Femenino,O’Higgins,Universitaria,2,11.39,Sí,4
4332,Flor,66.0,Masculino,Los Lagos,,2,21.88,,5
4333,Domitila,27.0,Masculino,Valparaíso,Postgrado,4,36.51,,1
4334,Febe,61.0,Femenino,Los Lagos,Postgrado,3,,Sí,4
4335,Marisela,64.0,Masculino,Biobío,Universitaria,3,26.9,Sí,3
4336,Cirino,27.0,Masculino,Metropolitana,,1,,No,5
4337,Perlita,63.0,Masculino,Biobío,Básica,5,31.9,Sí,6
4338,Ani,30.0,Femenino,Arica y Parinacota,Básica,1,36.89,Sí,1
4339,Kike,54.0,Femenino,Atacama,Postgrado,4,,Sí,4
4340,Albino,55.0,Masculino,Los Ríos,Universitaria,2,31.95,No,4
4341,Juan Antonio,41.0,Femenino,Metropolitana,Básica,4,50.7,Sí,5
4342,Anselmo,19.0,Masculino,Magallanes,Media,4,42.69,Sí,9
4343,Alex,39.0,Masculino,Arica y Parinacota,Universitaria,1,,Sí,2
4344,Concepción,34.0,Masculino,Los Ríos,Técnica,2,15.33,Sí,4
4345,Samanta,53.0,Femenino,Arica y Parinacota,,5,18.7,Sí,7
4346,Leandra,31.0,Masculino,Biobío,,4,,No,6
4347,Lorena,27.0,Masculino,Valparaíso,Postgrado,5,12.91,Sí,3
4348,Anunciación,52.0,Masculino,Atacama,,2,34.58,Sí,5
4349,Andrea,42.0,Masculino,Antofagasta,Básica,2,28.3,No,10
4350,Bernardita,,Femenino,Araucanía,Universitaria,1,17.55,Sí,2
4351,Juan Luis,64.0,,Aysén,Media,3,32.49,No,3
4352,Alonso,55.0,Masculino,Coquimbo,Postgrado,1,28.24,No,7
4353,Ainara,,Femenino,Maule,Media,5,38.07,No,8
4354,Jose Angel,29.0,Masculino,Ñuble,Universitaria,1,13.73,Sí,4
4355,Lilia,69.0,Femenino,Ñuble,Universitaria,2,,Sí,8
4356,Mayte,41.0,Femenino,Araucanía,Media,4,21.26,Sí,2
4357,Gilberto,46.0,Masculino,Los Lagos,Técnica,3,36.62,Sí,4
4358,Marisela,60.0,Femenino,Los Lagos,Universitaria,2,27.62,Sí,3
4359,Leopoldo,42.0,Masculino,Araucanía,Postgrado,4,41.81,No,3
4360,Claudio,53.0,Femenino,Biobío,Media,5,26.01,Sí,5
4361,Miriam,43.0,Masculino,Ñuble,Técnica,5,32.21,Sí,3
4362,Gil,55.0,Masculino,Antofagasta,,5,44.84,Sí,4
4363,Adelardo,18.0,Femenino,Coquimbo,Técnica,1,12.27,Sí,9
4364,Modesta,37.0,Femenino,Ñuble,Técnica,5,30.29,Sí,6
4365,Celestina,45.0,No binario,Coquimbo,Postgrado,5,29.68,No,4
4366,Abilio,33.0,Femenino,Maule,Universitaria,1,22.12,Sí,4
4367,Alejandra,64.0,Masculino,Biobío,Técnica,4,,No,6
4368,Nélida,34.0,Masculino,Araucanía,Universitaria,2,33.12,Sí,5
4369,Gonzalo,57.0,Masculino,Ñuble,Postgrado,3,22.54,No,2
4370,Ezequiel,45.0,Femenino,Biobío,Universitaria,5,30.55,Sí,4
4371,Cruz,29.0,Masculino,Atacama,Básica,5,19.8,Sí,1
4372,Virginia,44.0,No binario,Arica y Parinacota,Técnica,5,27.96,Sí,6
4373,Pío,59.0,Masculino,Ñuble,Postgrado,1,39.29,,4
4374,Graciela,64.0,,Coquimbo,,1,39.75,,7
4375,Florencio,47.0,Masculino,Arica y Parinacota,Postgrado,1,41.73,Sí,2
4376,Cristina,,Femenino,Valparaíso,,3,28.98,Sí,4
4377,Candelaria,51.0,Femenino,Araucanía,Postgrado,2,26.73,Sí,2
4378,Américo,54.0,Femenino,Magallanes,Media,5,37.38,Sí,4
4379,Humberto,23.0,Masculino,Ñuble,Básica,4,41.67,Sí,4
4380,Javier,24.0,Femenino,Ñuble,Técnica,5,30.83,Sí,2
4381,Victoriano,49.0,Masculino,Aysén,Técnica,5,45.12,Sí,5
4382,Susanita,49.0,Femenino,Metropolitana,Postgrado,5,37.11,Sí,6
4383,Pedro,42.0,Femenino,Arica y Parinacota,Universitaria,5,24.29,No,5
4384,Hugo,50.0,Masculino,Ñuble,Universitaria,2,25.5,Sí,3
4385,Florinda,24.0,,Atacama,Media,4,29.6,Sí,3
4386,Ligia,69.0,Femenino,Maule,,1,14.3,No,3
4387,Diana,29.0,Masculino,Los Ríos,Básica,4,24.47,Sí,3
4388,Jordán,33.0,,Arica y Parinacota,Postgrado,5,41.41,Sí,6
4389,Reyes,33.0,Masculino,Maule,Postgrado,4,43.45,No,11
4390,Onofre,60.0,Masculino,O’Higgins,Universitaria,5,32.86,Sí,9
4391,Ibán,53.0,Masculino,Coquimbo,Básica,4,,Sí,1
4392,Lupita,30.0,Masculino,Valparaíso,Básica,3,26.9,Sí,4
4393,María Pilar,24.0,Femenino,Metropolitana,Básica,4,,,6
4394,Maribel,53.0,Masculino,Atacama,Media,1,35.7,Sí,5
4395,Abril,64.0,Femenino,Los Lagos,Media,1,25.6,Sí,4
4396,Evaristo,68.0,Masculino,Los Lagos,Postgrado,4,46.9,Sí,3
4397,Fidel,,No binario,Valparaíso,Universitaria,4,34.09,Sí,4
4398,Danilo,49.0,Femenino,Metropolitana,Técnica,2,34.45,,4
4399,Ariel,28.0,Femenino,Biobío,Universitaria,4,19.4,No,4
4400,Antonio,,Masculino,Aysén,Media,1,,No,6
4401,Víctor,50.0,Masculino,Valparaíso,Media,3,34.45,No,4
4402,Francisca,40.0,Masculino,Biobío,Postgrado,1,,Sí,3
4403,Heriberto,42.0,Femenino,Los Ríos,Técnica,2,39.84,No,3
4404,Clementina,25.0,Femenino,Aysén,Básica,4,20.87,Sí,3
4405,Juana,62.0,Masculino,Araucanía,Técnica,3,24.69,No,7
4406,Duilio,,Masculino,Valparaíso,Técnica,1,41.19,Sí,7
4407,Isaura,21.0,Femenino,Tarapacá,Técnica,3,34.37,No,6
4408,Emelina,57.0,Masculino,Coquimbo,,5,,Sí,6
4409,Poncio,20.0,Femenino,Antofagasta,Media,1,30.34,Sí,1
4410,Bernardino,46.0,Femenino,Metropolitana,Básica,5,49.04,No,4
4411,José Mari,58.0,Femenino,Atacama,Técnica,3,31.44,No,6
4412,Vidal,46.0,Masculino,Arica y Parinacota,Básica,4,28.52,,5
4413,Jenny,51.0,Masculino,Araucanía,Técnica,4,38.95,Sí,5
4414,Felix,51.0,Femenino,Araucanía,Media,4,33.52,Sí,4
4415,Eva,45.0,No binario,Valparaíso,Básica,5,44.44,Sí,3
4416,Yésica,30.0,Masculino,Valparaíso,Universitaria,4,37.55,Sí,2
4417,Javi,32.0,Masculino,Metropolitana,Media,2,39.07,,2
4418,Alondra,40.0,Femenino,Aysén,Básica,1,,Sí,9
4419,Mario,61.0,No binario,Magallanes,Técnica,1,27.01,No,8
4420,Narcisa,43.0,Femenino,Biobío,Técnica,3,24.01,Sí,6
4421,Irma,21.0,No binario,O’Higgins,Media,5,16.54,Sí,5
4422,Javier,43.0,Masculino,Aysén,Media,1,,Sí,4
4423,Hernán,57.0,Masculino,Antofagasta,Técnica,5,16.91,,5
4424,Consuela,26.0,Femenino,Los Lagos,,3,33.65,Sí,6
4425,Rosa María,22.0,Femenino,Valparaíso,Universitaria,4,23.87,No,4
4426,María Belén,49.0,Masculino,Ñuble,Postgrado,3,39.62,Sí,6
4427,Eva,37.0,Masculino,Tarapacá,Media,2,37.79,Sí,8
4428,Fortunata,67.0,Femenino,Los Ríos,,4,26.1,Sí,3
4429,Eutimio,,Masculino,Los Lagos,Básica,4,39.76,,6
4430,Ana Sofía,32.0,Masculino,Maule,Media,4,31.49,Sí,3
4431,Carlito,49.0,Femenino,Tarapacá,Básica,3,12.29,No,8
4432,Pastora,45.0,Femenino,Antofagasta,Media,2,20.11,Sí,6
4433,Eutimio,,Femenino,Araucanía,,5,22.76,Sí,5
4434,Graciana,58.0,Masculino,Aysén,Básica,3,30.1,Sí,5
4435,Narciso,34.0,Femenino,Aysén,Técnica,1,25.71,No,3
4436,Vicenta,43.0,Femenino,Los Ríos,Básica,1,24.71,No,11
4437,Hector,61.0,,Ñuble,Media,3,35.81,No,5
4438,Marcia,24.0,Femenino,Araucanía,Postgrado,5,37.87,Sí,3
4439,Rocío,59.0,Masculino,Araucanía,Postgrado,1,23.81,No,7
4440,Íngrid,43.0,Masculino,Tarapacá,,5,21.5,No,13
4441,Jafet,42.0,Masculino,Maule,Universitaria,4,42.64,No,6
4442,Cayetano,27.0,Masculino,Arica y Parinacota,Técnica,3,,,7
4443,Rómulo,62.0,Femenino,Coquimbo,Básica,4,20.58,No,6
4444,Germán,36.0,Femenino,Magallanes,Universitaria,1,38.91,,4
4445,Haydée,28.0,,Arica y Parinacota,Media,5,28.61,Sí,4
4446,Ernesto,30.0,Femenino,Coquimbo,Postgrado,4,36.76,Sí,5
4447,Almudena,25.0,Masculino,O’Higgins,Básica,1,20.47,No,3
4448,Amado,57.0,Masculino,O’Higgins,Postgrado,2,17.48,No,5
4449,Nicolasa,,Masculino,Biobío,Básica,4,18.77,No,5
4450,Trini,64.0,Masculino,O’Higgins,Universitaria,2,24.36,Sí,9
4451,Francisco Jose,48.0,Masculino,Tarapacá,Universitaria,2,,,2
4452,Eufemia,,Femenino,O’Higgins,Técnica,1,39.45,Sí,5
4453,Dani,28.0,No binario,Araucanía,Básica,3,21.67,Sí,3
4454,Marta,60.0,Masculino,Coquimbo,Media,5,23.62,Sí,7
4455,Hilda,18.0,Masculino,Aysén,Universitaria,1,50.81,No,11
4456,Nuria,66.0,Femenino,Arica y Parinacota,,4,30.53,Sí,5
4457,Eliseo,64.0,Masculino,Metropolitana,Universitaria,5,32.85,No,3
4458,Tania,69.0,Femenino,Los Ríos,Postgrado,3,,No,3
4459,Conrado,55.0,Femenino,Valparaíso,Universitaria,1,24.76,Sí,3
4460,Óscar,41.0,No binario,Coquimbo,Básica,3,29.82,No,2
4461,Elvira,64.0,Masculino,Arica y Parinacota,Técnica,4,26.78,Sí,8
4462,Roque,48.0,Femenino,Los Lagos,Básica,1,29.17,Sí,3
4463,Juan Bautista,58.0,,Los Lagos,Media,4,38.43,Sí,1
4464,Azucena,63.0,Femenino,Magallanes,Media,5,36.75,No,2
4465,Lisandro,67.0,Masculino,Arica y Parinacota,Universitaria,5,7.18,No,5
4466,Aníbal,43.0,Masculino,Valparaíso,Técnica,3,,Sí,4
4467,Marciano,66.0,Femenino,Ñuble,Técnica,3,26.54,Sí,5
4468,Dimas,67.0,Femenino,Araucanía,,5,33.95,Sí,4
4469,Felicidad,22.0,Femenino,Metropolitana,Técnica,2,25.92,Sí,2
4470,José Mari,37.0,Femenino,Ñuble,Universitaria,5,,Sí,8
4471,Nélida,69.0,Femenino,Ñuble,Básica,1,43.15,Sí,8
4472,Eustaquio,58.0,Masculino,Arica y Parinacota,Universitaria,4,33.36,No,6
4473,Ruy,28.0,Femenino,Magallanes,Básica,5,42.64,No,2
4474,Dora,50.0,Femenino,Maule,Postgrado,5,29.49,,8
4475,Teresa,67.0,Femenino,Aysén,,4,28.45,Sí,5
4476,Fortunato,55.0,No binario,Atacama,Básica,4,,No,4
4477,Ascensión,44.0,,Coquimbo,Universitaria,1,,Sí,4
4478,Andrés,51.0,Femenino,Tarapacá,Media,4,3.09,Sí,4
4479,Flavio,32.0,Masculino,Los Lagos,Universitaria,3,22.19,Sí,3
4480,Florinda,49.0,Masculino,Araucanía,Media,5,40.27,No,3
4481,Paulino,38.0,Femenino,Ñuble,Universitaria,4,44.21,Sí,4
4482,Rosalía,,Masculino,Los Ríos,Técnica,1,9.98,,7
4483,Delfina,22.0,Femenino,O’Higgins,Técnica,4,42.87,Sí,4
4484,Lucas,23.0,,Los Lagos,,5,24.08,Sí,7
4485,Clemente,55.0,Masculino,Tarapacá,Postgrado,2,15.74,Sí,5
4486,María,39.0,,Antofagasta,Básica,4,40.59,Sí,7
4487,Consuelo,35.0,Femenino,Aysén,Media,3,24.95,Sí,5
4488,María Teresa,31.0,No binario,Araucanía,,5,,Sí,6
4489,Reyna,,,Aysén,Universitaria,1,23.27,Sí,6
4490,Alonso,,Femenino,Maule,Básica,5,27.24,No,4
4491,Desiderio,30.0,,Tarapacá,Universitaria,2,20.24,,2
4492,Amarilis,48.0,Masculino,Los Lagos,Técnica,1,31.5,No,3
4493,Demetrio,47.0,,Valparaíso,Técnica,2,37.97,Sí,11
4494,Iris,20.0,Femenino,Araucanía,Técnica,2,12.7,Sí,10
4495,Emma,47.0,Femenino,Atacama,Técnica,3,36.56,Sí,6
4496,Olga,23.0,Masculino,Metropolitana,Universitaria,4,25.91,Sí,6
4497,Jerónimo,46.0,Femenino,Los Lagos,,3,21.39,Sí,4
4498,Rita,25.0,Femenino,Los Lagos,Técnica,3,15.99,,5
4499,María Pilar,61.0,,Valparaíso,Postgrado,3,39.79,Sí,10
4500,Maxi,62.0,Masculino,Ñuble,Básica,1,32.87,Sí,8
4501,Toño,60.0,Femenino,Los Lagos,Postgrado,4,24.18,No,4
4502,Olalla,61.0,Femenino,Maule,Universitaria,4,37.79,Sí,5
4503,María,50.0,Femenino,Los Lagos,Técnica,1,35.3,Sí,6
4504,Fidel,,Masculino,Maule,Básica,3,38.68,Sí,4
4505,Febe,65.0,No binario,Ñuble,Técnica,3,46.41,Sí,7
4506,Leire,28.0,Masculino,Atacama,Técnica,2,32.18,No,6
4507,Néstor,30.0,Masculino,Magallanes,Básica,2,49.32,Sí,5
4508,Adán,67.0,No binario,Arica y Parinacota,Técnica,5,44.28,Sí,2
4509,Aurora,28.0,Masculino,Tarapacá,Técnica,2,37.83,No,7
4510,Estrella,48.0,,Magallanes,Media,4,13.09,Sí,6
4511,Gilberto,45.0,Masculino,O’Higgins,Media,1,,Sí,8
4512,Eloísa,61.0,Femenino,Los Lagos,Básica,3,32.46,No,2
4513,Amor,23.0,No binario,Ñuble,Básica,5,32.16,Sí,6
4514,Elba,58.0,Masculino,O’Higgins,,2,28.9,,7
4515,Adalberto,33.0,,Los Lagos,Postgrado,5,36.46,,7
4516,Iris,21.0,Masculino,Aysén,Básica,1,,No,3
4517,Donato,,Femenino,Tarapacá,Técnica,1,13.28,No,6
4518,Rolando,65.0,Masculino,Magallanes,Postgrado,5,43.55,Sí,5
4519,Lourdes,43.0,Masculino,Atacama,,5,15.24,Sí,2
4520,Osvaldo,29.0,Masculino,Arica y Parinacota,Básica,5,25.94,Sí,4
4521,Vicenta,28.0,Masculino,Metropolitana,Técnica,3,21.12,Sí,2
4522,Ana Sofía,54.0,No binario,Atacama,Media,4,,Sí,2
4523,Leoncio,42.0,Masculino,Biobío,Universitaria,2,40.87,Sí,2
4524,Quirino,35.0,Masculino,Los Lagos,Media,2,31.22,,6
4525,Vidal,36.0,Masculino,O’Higgins,Técnica,2,36.83,Sí,3
4526,Poncio,40.0,Masculino,Maule,Postgrado,5,36.32,Sí,3
4527,Josep,55.0,Femenino,Araucanía,Universitaria,5,10.85,No,3
4528,Dolores,,No binario,Maule,Universitaria,5,24.42,Sí,12
4529,Cebrián,,Masculino,Antofagasta,Universitaria,3,37.49,Sí,6
4530,Raquel,,Femenino,Coquimbo,Básica,3,36.57,Sí,5
4531,Eulalia,21.0,,Valparaíso,Técnica,3,12.43,Sí,5
4532,Zaida,61.0,,Valparaíso,Universitaria,3,40.3,Sí,9
4533,Amaya,68.0,Femenino,Ñuble,Media,1,36.16,Sí,5
4534,Leocadia,46.0,Femenino,O’Higgins,Postgrado,3,,,7
4535,Priscila,51.0,Femenino,Valparaíso,Técnica,3,34.09,Sí,3
4536,Patricio,34.0,Femenino,Valparaíso,Media,3,27.71,No,5
4537,Odalys,60.0,Masculino,Atacama,Básica,2,34.92,Sí,7
4538,Trinidad,60.0,No binario,Metropolitana,Universitaria,2,,Sí,5
4539,Reina,33.0,Femenino,Los Lagos,Media,2,26.47,,5
4540,Gonzalo,19.0,Femenino,Los Lagos,Técnica,4,41.81,Sí,4
4541,Consuelo,51.0,Femenino,O’Higgins,Media,1,,No,6
4542,Ani,25.0,Masculino,Antofagasta,Básica,5,37.92,No,5
4543,Clímaco,30.0,No binario,Metropolitana,Postgrado,3,27.66,Sí,4
4544,Nicanor,59.0,Femenino,Antofagasta,Universitaria,2,35.64,,6
4545,Espiridión,25.0,Masculino,O’Higgins,Técnica,1,,Sí,9
4546,Artemio,47.0,,Arica y Parinacota,Universitaria,3,20.75,No,5
4547,Verónica,49.0,Femenino,Arica y Parinacota,Universitaria,4,,Sí,6
4548,Leocadio,53.0,Masculino,Los Lagos,Universitaria,5,,Sí,7
4549,Lucho,64.0,Masculino,Valparaíso,Media,3,41.32,,5
4550,Nazario,47.0,Femenino,Ñuble,Media,5,20.08,Sí,5
4551,Alcides,18.0,Masculino,Maule,Postgrado,3,25.83,Sí,7
4552,Eli,,Masculino,Araucanía,Básica,4,20.76,Sí,2
4553,Cecilio,,Masculino,Los Lagos,Técnica,1,31.8,Sí,14
4554,Félix,34.0,,Atacama,,5,39.97,,3
4555,Fabricio,37.0,Femenino,Valparaíso,Universitaria,5,50.32,Sí,3
4556,Susanita,41.0,Femenino,Magallanes,,1,15.73,Sí,7
4557,Antonia,67.0,Masculino,Araucanía,Técnica,5,38.58,No,5
4558,Esther,39.0,Masculino,Coquimbo,Técnica,2,29.92,No,3
4559,Norberto,46.0,Femenino,Araucanía,Técnica,1,26.33,No,6
4560,Alfredo,39.0,Masculino,Aysén,Técnica,4,20.65,Sí,10
4561,Salvador,,Masculino,Arica y Parinacota,Postgrado,3,47.8,No,3
4562,Aureliano,26.0,Masculino,Valparaíso,Técnica,3,13.71,Sí,5
4563,Sergio,54.0,Femenino,Maule,Básica,1,25.1,Sí,4
4564,Coral,27.0,Femenino,Aysén,Media,2,33.67,Sí,4
4565,Noé,53.0,Femenino,Aysén,Básica,4,34.53,Sí,5
4566,Edu,54.0,Femenino,Araucanía,Universitaria,3,42.47,Sí,1
4567,Javier,45.0,Femenino,Antofagasta,Postgrado,3,,Sí,6
4568,Macarena,45.0,Femenino,Biobío,Postgrado,2,36.24,Sí,2
4569,Buenaventura,59.0,Femenino,Aysén,Universitaria,5,29.37,Sí,4
4570,Lorenza,60.0,Masculino,Antofagasta,Básica,1,30.4,Sí,13
4571,Graciano,38.0,Femenino,Los Lagos,Básica,2,25.4,Sí,9
4572,José,41.0,Femenino,Tarapacá,Universitaria,2,31.62,No,4
4573,Perla,59.0,Femenino,Los Ríos,Técnica,2,28.58,,1
4574,Leonor,,Masculino,Atacama,Técnica,2,,,6
4575,Fidel,19.0,Masculino,Ñuble,Media,5,24.75,No,8
4576,Esperanza,25.0,Femenino,Antofagasta,Básica,4,33.72,Sí,7
4577,Bernardino,65.0,Femenino,Araucanía,Básica,2,,No,5
4578,Aníbal,44.0,Femenino,Tarapacá,Universitaria,2,28.08,Sí,7
4579,Leticia,39.0,Masculino,Arica y Parinacota,Universitaria,1,,,6
4580,Eva María,54.0,,Antofagasta,Técnica,3,28.77,Sí,6
4581,Anita,44.0,,Magallanes,Básica,5,28.9,No,6
4582,Mirta,46.0,Femenino,Ñuble,Básica,2,,Sí,6
4583,Anselmo,,Femenino,Magallanes,Postgrado,4,36.59,Sí,4
4584,Julie,61.0,Femenino,Valparaíso,Media,4,32.92,Sí,7
4585,Florentina,30.0,Femenino,Maule,Media,4,31.73,Sí,8
4586,Anabel,62.0,Femenino,Biobío,Técnica,1,28.09,No,4
4587,Luis Miguel,27.0,No binario,Coquimbo,Básica,4,27.91,Sí,3
4588,Carmelita,53.0,Masculino,Aysén,Postgrado,1,12.52,Sí,1
4589,Julián,26.0,Masculino,Antofagasta,Básica,5,37.34,Sí,6
4590,Venceslás,44.0,No binario,Magallanes,Universitaria,4,32.67,Sí,2
4591,Angelina,51.0,,Los Lagos,,3,42.0,,3
4592,Chus,,Femenino,Coquimbo,Media,2,24.45,Sí,4
4593,Coral,,Femenino,Coquimbo,Básica,5,42.6,Sí,9
4594,Ismael,49.0,Masculino,Coquimbo,Técnica,3,28.08,No,4
4595,María Ángeles,,Femenino,Araucanía,Media,5,24.27,Sí,5
4596,Adrián,46.0,Femenino,Araucanía,Básica,4,45.45,No,4
4597,Wilfredo,24.0,Masculino,Magallanes,Postgrado,5,33.64,No,2
4598,Dalila,66.0,Masculino,Metropolitana,Técnica,5,46.71,Sí,8
4599,Guadalupe,20.0,Femenino,Coquimbo,,5,,No,9
4600,Cleto,37.0,Masculino,Metropolitana,Media,1,38.07,Sí,9
4601,Cristian,37.0,Femenino,Maule,Media,3,40.29,No,7
4602,Eliseo,47.0,Masculino,Coquimbo,Postgrado,4,27.19,Sí,4
4603,Saturnino,52.0,Femenino,Tarapacá,Técnica,2,33.46,No,4
4604,Jose Ignacio,52.0,No binario,Coquimbo,Técnica,4,31.54,Sí,9
4605,Eladio,66.0,Femenino,O’Higgins,Básica,4,38.32,,4
4606,Leandro,56.0,Masculino,Araucanía,Media,1,19.35,No,11
4607,Ricardo,,Femenino,Atacama,Media,1,36.01,Sí,8
4608,Jose Carlos,43.0,Masculino,Tarapacá,Postgrado,5,39.2,Sí,4
4609,Liliana,31.0,Masculino,Ñuble,Postgrado,4,23.17,No,5
4610,Jafet,34.0,No binario,Antofagasta,Técnica,3,21.19,Sí,5
4611,Ale,35.0,Femenino,Maule,Media,1,13.42,Sí,6
4612,Evita,62.0,,Maule,,1,50.78,Sí,2
4613,Ismael,69.0,Masculino,O’Higgins,Universitaria,3,22.68,Sí,7
4614,Maximiano,46.0,Masculino,O’Higgins,Básica,1,44.18,Sí,6
4615,Renata,37.0,Masculino,O’Higgins,Postgrado,3,,Sí,2
4616,Sancho,44.0,Femenino,O’Higgins,Básica,2,,Sí,5
4617,Galo,35.0,Femenino,Magallanes,Media,3,35.81,Sí,3
4618,Vidal,21.0,Femenino,O’Higgins,Técnica,2,51.02,Sí,2
4619,Encarnacion,18.0,Femenino,Arica y Parinacota,Universitaria,5,44.46,Sí,7
